no_pais;no_sec_por;vl_fob;ano
Iraque;Obras de pedra, gess..;593628;2020
Iraque;Pastas de madeira ou..;1762855;2020
Iraque;Peles, couros, peles..;352;2020
Iraque;Plásticos e suas obr..;19209;2020
Iraque;Produtos das indústr..;2696015;2020
Iraque;Produtos das indútri..;351356104;2020
Iraque;Produtos do reino ve..;8477692;2020
Iraque;Produtos minerais;720;2020
Irlanda;Animais vivos e prod..;3219418;2020
Irlanda;"Armas e munições; su..";341663;2020
Irlanda;Calçado, chapéus e a..;174560;2020
Irlanda;Gorduras e óleos ani..;980829;2020
Irlanda;Instrumentos e apare..;247230;2020
Irlanda;Madeira, carvão vege..;4936035;2020
Irlanda;Máquinas e aparelhos..;6005610;2020
Irlanda;Material de transpor..;30634147;2020
Irlanda;Matérias têxteis e s..;97053;2020
Irlanda;Mercadorias e produt..;1006020;2020
Irlanda;Metais comuns e suas..;51464;2020
Irlanda;Obras de pedra, gess..;1128417;2020
Irlanda;Pastas de madeira ou..;1858728;2020
Irlanda;Peles, couros, peles..;39823;2020
Irlanda;Pérolas naturais ou ..;29579;2020
Irlanda;Plásticos e suas obr..;729338;2020
Irlanda;Produtos das indústr..;2233002;2020
Irlanda;Produtos das indútri..;12385822;2020
Irlanda;Produtos do reino ve..;84089504;2020
Irlanda;Produtos minerais;49148060;2020
Islândia;Animais vivos e prod..;3805;2020
Islândia;Calçado, chapéus e a..;4158;2020
Islândia;Gorduras e óleos ani..;79;2020
Islândia;Madeira, carvão vege..;129275;2020
Islândia;Máquinas e aparelhos..;391934;2020
Islândia;Material de transpor..;5369;2020
Islândia;Matérias têxteis e s..;9484;2020
Islândia;Mercadorias e produt..;30158;2020
Islândia;Metais comuns e suas..;21201;2020
Islândia;Obras de pedra, gess..;12291;2020
Islândia;Pastas de madeira ou..;36379;2020
Islândia;Peles, couros, peles..;68;2020
Islândia;Pérolas naturais ou ..;3750;2020
Islândia;Plásticos e suas obr..;151;2020
Islândia;Produtos das indústr..;269882178;2020
Islândia;Produtos das indútri..;26789;2020
Islândia;Produtos do reino ve..;2668886;2020
Israel;Animais vivos e prod..;121126199;2020
Israel;"Armas e munições; su..";3337068;2020
Israel;Calçado, chapéus e a..;12717095;2020
Israel;Gorduras e óleos ani..;648131;2020
Israel;Instrumentos e apare..;3363735;2020
Israel;Madeira, carvão vege..;12374940;2020
Israel;Máquinas e aparelhos..;11381776;2020
Israel;Material de transpor..;1330432;2020
Israel;Matérias têxteis e s..;1611825;2020
Israel;Mercadorias e produt..;202765;2020
Israel;Metais comuns e suas..;14627092;2020
Israel;Objetos de arte, de ..;5900;2020
Israel;Obras de pedra, gess..;2275234;2020
Israel;Pastas de madeira ou..;13719065;2020
Israel;Peles, couros, peles..;179645;2020
Israel;Pérolas naturais ou ..;11469049;2020
Israel;Plásticos e suas obr..;5387335;2020
Israel;Produtos das indústr..;9224790;2020
Israel;Produtos das indútri..;34475157;2020
Israel;Produtos do reino ve..;169252125;2020
Israel;Produtos minerais;197802;2020
Itália;Animais vivos e prod..;161426326;2020
Itália;"Armas e munições; su..";278965;2020
Itália;Calçado, chapéus e a..;7934502;2020
Itália;Gorduras e óleos ani..;30385319;2020
Itália;Instrumentos e apare..;13931065;2020
Itália;Madeira, carvão vege..;52889342;2020
Itália;Máquinas e aparelhos..;214551862;2020
Itália;Material de transpor..;19277997;2020
Itália;Matérias têxteis e s..;13171943;2020
Itália;Mercadorias e produt..;1785392;2020
Itália;Metais comuns e suas..;149400426;2020
Itália;Objetos de arte, de ..;383337;2020
Itália;Obras de pedra, gess..;7732868;2020
Itália;Pastas de madeira ou..;516979204;2020
Itália;Peles, couros, peles..;157353938;2020
Itália;Pérolas naturais ou ..;305383699;2020
Itália;Plásticos e suas obr..;65507738;2020
Itália;Produtos das indústr..;88014221;2020
Itália;Produtos das indútri..;161451315;2020
Itália;Produtos do reino ve..;708331249;2020
Itália;Produtos minerais;378703552;2020
Jamaica;"Armas e munições; su..";1830689;2020
Jamaica;Calçado, chapéus e a..;27774;2020
Jamaica;Instrumentos e apare..;33796;2020
Jamaica;Madeira, carvão vege..;16234246;2020
Jamaica;Máquinas e aparelhos..;1908586;2020
Jamaica;Material de transpor..;434073;2020
Jamaica;Matérias têxteis e s..;208607;2020
Jamaica;Mercadorias e produt..;1054568;2020
Jamaica;Metais comuns e suas..;7202704;2020
Jamaica;Obras de pedra, gess..;7671112;2020
Jamaica;Pastas de madeira ou..;4342833;2020
Jamaica;Peles, couros, peles..;13618;2020
Jamaica;Plásticos e suas obr..;1373122;2020
Jamaica;Produtos das indústr..;291905;2020
Jamaica;Produtos das indútri..;15082037;2020
Jamaica;Produtos do reino ve..;2254285;2020
Jamaica;Produtos minerais;146497341;2020
Japão;Animais vivos e prod..;727830590;2020
Japão;Calçado, chapéus e a..;2539480;2020
Japão;Gorduras e óleos ani..;30903154;2020
Japão;Instrumentos e apare..;3593020;2020
Japão;Madeira, carvão vege..;61305021;2020
Japão;Máquinas e aparelhos..;78592191;2020
Japão;Material de transpor..;8624475;2020
Japão;Matérias têxteis e s..;13550966;2020
Japão;Mercadorias e produt..;508074;2020
Japão;Metais comuns e suas..;381186261;2020
Japão;Objetos de arte, de ..;303649;2020
Japão;Obras de pedra, gess..;2317805;2020
Japão;Pastas de madeira ou..;146209109;2020
Japão;Peles, couros, peles..;1256030;2020
Japão;Pérolas naturais ou ..;11607307;2020
Japão;Plásticos e suas obr..;59186980;2020
Japão;Produtos das indústr..;171834100;2020
Japão;Produtos das indútri..;326701807;2020
Japão;Produtos do reino ve..;1162615632;2020
Japão;Produtos minerais;936715741;2020
Jersey;Animais vivos e prod..;5346;2020
Jersey;Instrumentos e apare..;5719;2020
Jersey;Matérias têxteis e s..;219;2020
Jersey;Mercadorias e produt..;176;2020
Jersey;Pastas de madeira ou..;137;2020
Jersey;Plásticos e suas obr..;8;2020
Jersey;Produtos das indústr..;90;2020
Jordânia;Animais vivos e prod..;128227330;2020
Jordânia;Calçado, chapéus e a..;241961;2020
Jordânia;Gorduras e óleos ani..;140127;2020
Jordânia;Instrumentos e apare..;215268;2020
Jordânia;Madeira, carvão vege..;432087;2020
Jordânia;Máquinas e aparelhos..;5933716;2020
Jordânia;Material de transpor..;524928;2020
Jordânia;Matérias têxteis e s..;42225;2020
Jordânia;Mercadorias e produt..;1086;2020
Jordânia;Metais comuns e suas..;459589;2020
Jordânia;Obras de pedra, gess..;426343;2020
Jordânia;Pastas de madeira ou..;12518268;2020
Jordânia;Peles, couros, peles..;75;2020
Jordânia;Plásticos e suas obr..;642559;2020
Jordânia;Produtos das indústr..;3505709;2020
Jordânia;Produtos das indútri..;22493877;2020
Jordânia;Produtos do reino ve..;67657621;2020
Jordânia;Produtos minerais;243155;2020
Kiribati;Instrumentos e apare..;2644;2020
Kiribati;Máquinas e aparelhos..;10289;2020
Kiribati;Material de transpor..;35764062;2020
Kiribati;Matérias têxteis e s..;30976;2020
Kiribati;Mercadorias e produt..;362;2020
Kiribati;Metais comuns e suas..;1952;2020
Kiribati;Pastas de madeira ou..;202;2020
Kiribati;Peles, couros, peles..;38;2020
Kiribati;Plásticos e suas obr..;24739;2020
Kiribati;Produtos das indústr..;624;2020
Kiribati;Produtos das indútri..;417347;2020
Laos;Instrumentos e apare..;72500;2020
Laos;Máquinas e aparelhos..;61699;2020
Laos;Plásticos e suas obr..;14282;2020
Laos;Produtos das indústr..;5388;2020
Laos;Produtos das indútri..;132442;2020
Laos;Produtos do reino ve..;682581;2020
Lesoto;Calçado, chapéus e a..;4153;2020
Lesoto;Peles, couros, peles..;822;2020
Letônia;Animais vivos e prod..;5163;2020
Letônia;"Armas e munições; su..";3982165;2020
Letônia;Calçado, chapéus e a..;1362341;2020
Letônia;Gorduras e óleos ani..;63;2020
Letônia;Instrumentos e apare..;31487;2020
Letônia;Madeira, carvão vege..;723847;2020
Letônia;Máquinas e aparelhos..;679647;2020
Letônia;Material de transpor..;165183;2020
Letônia;Matérias têxteis e s..;3700;2020
Letônia;Mercadorias e produt..;19258;2020
Letônia;Metais comuns e suas..;688402;2020
Letônia;Obras de pedra, gess..;279435;2020
Letônia;Pastas de madeira ou..;33327;2020
Letônia;Peles, couros, peles..;907;2020
Letônia;Pérolas naturais ou ..;12837;2020
Letônia;Plásticos e suas obr..;2204451;2020
Letônia;Produtos das indústr..;332127;2020
Letônia;Produtos das indútri..;7193943;2020
Letônia;Produtos do reino ve..;5744917;2020
Líbano;Animais vivos e prod..;63974080;2020
Líbano;Calçado, chapéus e a..;900795;2020
Líbano;Gorduras e óleos ani..;339471;2020
Líbano;Instrumentos e apare..;90681;2020
Líbano;Madeira, carvão vege..;240422;2020
Líbano;Máquinas e aparelhos..;4283423;2020
Líbano;Material de transpor..;109518;2020
Líbano;Matérias têxteis e s..;86321;2020
Líbano;Mercadorias e produt..;103799;2020
Líbano;Metais comuns e suas..;655780;2020
Líbano;Obras de pedra, gess..;410485;2020
Líbano;Pastas de madeira ou..;5857040;2020
Líbano;Peles, couros, peles..;33601;2020
Líbano;Pérolas naturais ou ..;73910;2020
Líbano;Plásticos e suas obr..;559492;2020
Líbano;Produtos das indústr..;2026304;2020
Líbano;Produtos das indútri..;23783277;2020
Líbano;Produtos do reino ve..;51808933;2020
Líbano;Produtos minerais;1715800;2020
Libéria;Animais vivos e prod..;11052956;2020
Libéria;Calçado, chapéus e a..;99986;2020
Libéria;Gorduras e óleos ani..;105576;2020
Libéria;Instrumentos e apare..;84290;2020
Libéria;Madeira, carvão vege..;307546;2020
Libéria;Máquinas e aparelhos..;373349;2020
Libéria;Material de transpor..;83640;2020
Libéria;Matérias têxteis e s..;258174;2020
Libéria;Mercadorias e produt..;294806;2020
Libéria;Metais comuns e suas..;335164;2020
Libéria;Objetos de arte, de ..;36;2020
Libéria;Obras de pedra, gess..;416813;2020
Libéria;Pastas de madeira ou..;556437;2020
Libéria;Peles, couros, peles..;16252;2020
Libéria;Pérolas naturais ou ..;4307;2020
Libéria;Plásticos e suas obr..;185526;2020
Libéria;Produtos das indústr..;1876420;2020
Libéria;Produtos das indútri..;16996399;2020
Libéria;Produtos do reino ve..;1422195;2020
Libéria;Produtos minerais;188862572;2020
Líbia;Animais vivos e prod..;103822875;2020
Líbia;Calçado, chapéus e a..;3220563;2020
Líbia;Gorduras e óleos ani..;233;2020
Líbia;Instrumentos e apare..;121430;2020
Líbia;Madeira, carvão vege..;163358;2020
Líbia;Máquinas e aparelhos..;1047834;2020
Líbia;Material de transpor..;7001;2020
Líbia;Matérias têxteis e s..;350971;2020
Líbia;Mercadorias e produt..;109053;2020
Líbia;Metais comuns e suas..;593498;2020
Líbia;Obras de pedra, gess..;833818;2020
Líbia;Pastas de madeira ou..;20052;2020
Líbia;Peles, couros, peles..;1479;2020
Líbia;Plásticos e suas obr..;86373;2020
Líbia;Produtos das indústr..;939209;2020
Líbia;Produtos das indútri..;18460857;2020
Líbia;Produtos do reino ve..;7628555;2020
Líbia;Produtos minerais;29037356;2020
Liechtenstein;Instrumentos e apare..;16366;2020
Liechtenstein;Madeira, carvão vege..;17522;2020
Liechtenstein;Máquinas e aparelhos..;79;2020
Liechtenstein;Material de transpor..;13402;2020
Liechtenstein;Matérias têxteis e s..;341;2020
Liechtenstein;Mercadorias e produt..;468;2020
Liechtenstein;Metais comuns e suas..;125950;2020
Liechtenstein;Obras de pedra, gess..;11597;2020
Liechtenstein;Peles, couros, peles..;26;2020
Liechtenstein;Plásticos e suas obr..;744;2020
Liechtenstein;Produtos das indústr..;28;2020
Liechtenstein;Produtos minerais;5892152;2020
Lituânia;Animais vivos e prod..;1306749;2020
Lituânia;"Armas e munições; su..";868387;2020
Lituânia;Calçado, chapéus e a..;399457;2020
Lituânia;Gorduras e óleos ani..;1;2020
Lituânia;Instrumentos e apare..;58674;2020
Lituânia;Madeira, carvão vege..;71162;2020
Lituânia;Máquinas e aparelhos..;1741403;2020
Lituânia;Material de transpor..;2377;2020
Lituânia;Matérias têxteis e s..;302270;2020
Lituânia;Mercadorias e produt..;6262;2020
Lituânia;Metais comuns e suas..;548963;2020
Lituânia;Obras de pedra, gess..;170313;2020
Lituânia;Pastas de madeira ou..;282;2020
Lituânia;Peles, couros, peles..;3547872;2020
Lituânia;Pérolas naturais ou ..;76674;2020
Lituânia;Plásticos e suas obr..;650214;2020
Lituânia;Produtos das indústr..;6296495;2020
Lituânia;Produtos das indútri..;6573452;2020
Lituânia;Produtos do reino ve..;4120780;2020
Lituânia;Produtos minerais;4596;2020
Luxemburgo;Animais vivos e prod..;1121;2020
Luxemburgo;Calçado, chapéus e a..;2163;2020
Luxemburgo;Gorduras e óleos ani..;41;2020
Luxemburgo;Instrumentos e apare..;82139;2020
Luxemburgo;Máquinas e aparelhos..;6686513;2020
Luxemburgo;Material de transpor..;2100000;2020
Luxemburgo;Matérias têxteis e s..;235039;2020
Luxemburgo;Mercadorias e produt..;50423;2020
Luxemburgo;Metais comuns e suas..;2626406;2020
Luxemburgo;Obras de pedra, gess..;1597;2020
Luxemburgo;Pastas de madeira ou..;6195;2020
Luxemburgo;Pérolas naturais ou ..;943;2020
Luxemburgo;Plásticos e suas obr..;498044;2020
Luxemburgo;Produtos das indústr..;2066292;2020
Luxemburgo;Produtos das indútri..;706918;2020
Luxemburgo;Produtos do reino ve..;154619;2020
Luxemburgo;Produtos minerais;35303554;2020
Macau;Animais vivos e prod..;693071;2020
Macau;Calçado, chapéus e a..;12477;2020
Macau;Instrumentos e apare..;7651;2020
Macau;Matérias têxteis e s..;1384447;2020
Macau;Mercadorias e produt..;15089;2020
Macau;Pastas de madeira ou..;110;2020
Macau;Peles, couros, peles..;3149173;2020
Macau;Pérolas naturais ou ..;1473;2020
Macau;Produtos das indústr..;19;2020
Macau;Produtos do reino ve..;75209;2020
Macedônia;Animais vivos e prod..;9813618;2020
Macedônia;"Armas e munições; su..";21937;2020
Macedônia;Calçado, chapéus e a..;176619;2020
Macedônia;Instrumentos e apare..;41524;2020
Macedônia;Madeira, carvão vege..;75;2020
Macedônia;Máquinas e aparelhos..;121313;2020
Macedônia;Material de transpor..;12;2020
Macedônia;Matérias têxteis e s..;3254;2020
Macedônia;Mercadorias e produt..;10426;2020
Macedônia;Metais comuns e suas..;107788;2020
Macedônia;Obras de pedra, gess..;10838;2020
Macedônia;Pastas de madeira ou..;203;2020
Macedônia;Peles, couros, peles..;15;2020
Macedônia;Plásticos e suas obr..;5311;2020
Macedônia;Produtos das indústr..;225113;2020
Macedônia;Produtos das indútri..;196711;2020
Macedônia;Produtos minerais;68408;2020
Madagascar;Animais vivos e prod..;12782;2020
Madagascar;Calçado, chapéus e a..;42737;2020
Madagascar;Gorduras e óleos ani..;2313420;2020
Madagascar;Instrumentos e apare..;2538;2020
Madagascar;Madeira, carvão vege..;3307;2020
Madagascar;Máquinas e aparelhos..;35838;2020
Madagascar;Material de transpor..;768916;2020
Madagascar;Matérias têxteis e s..;639;2020
Madagascar;Mercadorias e produt..;100919;2020
Madagascar;Metais comuns e suas..;196991;2020
Madagascar;Obras de pedra, gess..;285256;2020
Madagascar;Pastas de madeira ou..;91981;2020
Madagascar;Plásticos e suas obr..;76390;2020
Madagascar;Produtos das indústr..;20653;2020
Madagascar;Produtos das indútri..;33941997;2020
Madagascar;Produtos do reino ve..;9840;2020
Madagascar;Produtos minerais;120969;2020
Malásia;Animais vivos e prod..;36497904;2020
Malásia;"Armas e munições; su..";3278;2020
Malásia;Calçado, chapéus e a..;1500215;2020
Malásia;Gorduras e óleos ani..;10245041;2020
Malásia;Instrumentos e apare..;875630;2020
Malásia;Madeira, carvão vege..;11381724;2020
Malásia;Máquinas e aparelhos..;22529079;2020
Malásia;Material de transpor..;10205442;2020
Malásia;Matérias têxteis e s..;129735295;2020
Malásia;Mercadorias e produt..;105324;2020
Malásia;Metais comuns e suas..;36294237;2020
Malásia;Objetos de arte, de ..;6500;2020
Malásia;Obras de pedra, gess..;395133;2020
Malásia;Pastas de madeira ou..;7160582;2020
Malásia;Peles, couros, peles..;4564047;2020
Malásia;Pérolas naturais ou ..;1725186;2020
Malásia;Plásticos e suas obr..;23754584;2020
Malásia;Produtos das indústr..;27572100;2020
Malásia;Produtos das indútri..;404952659;2020
Malásia;Produtos do reino ve..;257816543;2020
Malásia;Produtos minerais;2215427822;2020
Malavi;Animais vivos e prod..;373237;2020
Malavi;Instrumentos e apare..;1593;2020
Malavi;Máquinas e aparelhos..;1360985;2020
Malavi;Material de transpor..;1101;2020
Malavi;Matérias têxteis e s..;440507;2020
Malavi;Mercadorias e produt..;78101;2020
Malavi;Metais comuns e suas..;16613;2020
Malavi;Obras de pedra, gess..;516;2020
Malavi;Pastas de madeira ou..;319250;2020
Malavi;Plásticos e suas obr..;72282;2020
Malavi;Produtos das indútri..;3;2020
Malavi;Produtos do reino ve..;59108;2020
Maldivas;Animais vivos e prod..;8130217;2020
Maldivas;Calçado, chapéus e a..;70270;2020
Maldivas;Madeira, carvão vege..;8;2020
Maldivas;Matérias têxteis e s..;10551;2020
Maldivas;Mercadorias e produt..;360559;2020
Maldivas;Pastas de madeira ou..;244;2020
Maldivas;Peles, couros, peles..;69;2020
Maldivas;Plásticos e suas obr..;97;2020
Maldivas;Produtos das indútri..;1014932;2020
Mali;Animais vivos e prod..;1728;2020
Mali;"Armas e munições; su..";680593;2020
Mali;Calçado, chapéus e a..;76470;2020
Mali;Instrumentos e apare..;51953;2020
Mali;Máquinas e aparelhos..;398186;2020
Mali;Material de transpor..;28567;2020
Mali;Matérias têxteis e s..;40;2020
Mali;Metais comuns e suas..;7237;2020
Mali;Obras de pedra, gess..;552;2020
Mali;Pastas de madeira ou..;534721;2020
Mali;Plásticos e suas obr..;6623;2020
Mali;Produtos das indústr..;47276;2020
Mali;Produtos das indútri..;633946;2020
Mali;Produtos do reino ve..;1191557;2020
Malta;Animais vivos e prod..;937204;2020
Malta;Calçado, chapéus e a..;530017;2020
Malta;Gorduras e óleos ani..;71928;2020
Malta;Instrumentos e apare..;493033;2020
Malta;Madeira, carvão vege..;63411;2020
Malta;Máquinas e aparelhos..;111173;2020
Malta;Material de transpor..;6672;2020
Malta;Matérias têxteis e s..;141105;2020
Malta;Mercadorias e produt..;85800;2020
Malta;Metais comuns e suas..;176132;2020
Malta;Objetos de arte, de ..;53;2020
Malta;Obras de pedra, gess..;106637;2020
Malta;Pastas de madeira ou..;30915;2020
Malta;Peles, couros, peles..;6028;2020
Malta;Pérolas naturais ou ..;1191;2020
Malta;Plásticos e suas obr..;67567;2020
Malta;Produtos das indústr..;935567;2020
Malta;Produtos das indútri..;9106871;2020
Malta;Produtos do reino ve..;634550;2020
Malta;Produtos minerais;95279500;2020
Marianas do Norte, Ilhas;Animais vivos e prod..;51679;2020
Marrocos;Animais vivos e prod..;1380484;2020
Marrocos;"Armas e munições; su..";14440753;2020
Marrocos;Calçado, chapéus e a..;501404;2020
Marrocos;Gorduras e óleos ani..;468632;2020
Marrocos;Instrumentos e apare..;952044;2020
Marrocos;Madeira, carvão vege..;8282054;2020
Marrocos;Máquinas e aparelhos..;9155305;2020
Marrocos;Material de transpor..;3454933;2020
Marrocos;Matérias têxteis e s..;471758;2020
Marrocos;Mercadorias e produt..;1724590;2020
Marrocos;Metais comuns e suas..;1028879;2020
Marrocos;Objetos de arte, de ..;96200;2020
Marrocos;Obras de pedra, gess..;168250;2020
Marrocos;Pastas de madeira ou..;609560;2020
Marrocos;Peles, couros, peles..;10675;2020
Marrocos;Pérolas naturais ou ..;14997;2020
Marrocos;Plásticos e suas obr..;2139428;2020
Marrocos;Produtos das indústr..;5115507;2020
Marrocos;Produtos das indútri..;409764715;2020
Marrocos;Produtos do reino ve..;205513154;2020
Marrocos;Produtos minerais;718697;2020
Marshall, Ilhas;Animais vivos e prod..;2598774;2020
Marshall, Ilhas;Calçado, chapéus e a..;16753;2020
Marshall, Ilhas;Gorduras e óleos ani..;119847;2020
Marshall, Ilhas;Instrumentos e apare..;147805;2020
Marshall, Ilhas;Madeira, carvão vege..;56445;2020
Marshall, Ilhas;Máquinas e aparelhos..;357400;2020
Marshall, Ilhas;Material de transpor..;20759;2020
Marshall, Ilhas;Matérias têxteis e s..;298684;2020
Marshall, Ilhas;Mercadorias e produt..;68283;2020
Marshall, Ilhas;Metais comuns e suas..;360188;2020
Marshall, Ilhas;Objetos de arte, de ..;22;2020
Marshall, Ilhas;Obras de pedra, gess..;75800;2020
Marshall, Ilhas;Pastas de madeira ou..;75496;2020
Marshall, Ilhas;Peles, couros, peles..;20779;2020
Marshall, Ilhas;Pérolas naturais ou ..;1576;2020
Marshall, Ilhas;Plásticos e suas obr..;184857;2020
Marshall, Ilhas;Produtos das indústr..;807635;2020
Marshall, Ilhas;Produtos das indútri..;2238287;2020
Marshall, Ilhas;Produtos do reino ve..;1809385;2020
Marshall, Ilhas;Produtos minerais;198379253;2020
Martinica;Calçado, chapéus e a..;254604;2020
Martinica;Instrumentos e apare..;465;2020
Martinica;Madeira, carvão vege..;2213537;2020
Martinica;Máquinas e aparelhos..;2998577;2020
Martinica;Material de transpor..;3136;2020
Martinica;Matérias têxteis e s..;194867;2020
Martinica;Mercadorias e produt..;624704;2020
Martinica;Metais comuns e suas..;169664;2020
Martinica;Obras de pedra, gess..;177611;2020
Martinica;Pastas de madeira ou..;332;2020
Martinica;Peles, couros, peles..;13771;2020
Martinica;Pérolas naturais ou ..;614;2020
Martinica;Plásticos e suas obr..;14470;2020
Martinica;Produtos das indústr..;40055;2020
Martinica;Produtos das indútri..;271751;2020
Martinica;Produtos do reino ve..;47759;2020
Maurício;Animais vivos e prod..;444884;2020
Maurício;Calçado, chapéus e a..;2100197;2020
Maurício;Instrumentos e apare..;40544;2020
Maurício;Madeira, carvão vege..;1114912;2020
Maurício;Máquinas e aparelhos..;1682875;2020
Maurício;Material de transpor..;1368;2020
Maurício;Matérias têxteis e s..;260113;2020
Maurício;Mercadorias e produt..;812660;2020
Maurício;Metais comuns e suas..;107316;2020
Maurício;Obras de pedra, gess..;159350;2020
Maurício;Pastas de madeira ou..;443653;2020
Maurício;Peles, couros, peles..;4240;2020
Maurício;Plásticos e suas obr..;205422;2020
Maurício;Produtos das indústr..;81478;2020
Maurício;Produtos das indútri..;14970373;2020
Maurício;Produtos do reino ve..;82353;2020
Maurício;Produtos minerais;20133;2020
Mauritânia;Animais vivos e prod..;7744220;2020
Mauritânia;"Armas e munições; su..";283147;2020
Mauritânia;Calçado, chapéus e a..;97146;2020
Mauritânia;Instrumentos e apare..;115606;2020
Mauritânia;Máquinas e aparelhos..;2682921;2020
Mauritânia;Material de transpor..;2438798;2020
Mauritânia;Matérias têxteis e s..;151447;2020
Mauritânia;Mercadorias e produt..;8;2020
Mauritânia;Metais comuns e suas..;20877;2020
Mauritânia;Pastas de madeira ou..;243351;2020
Mauritânia;Peles, couros, peles..;344;2020
Mauritânia;Plásticos e suas obr..;131085;2020
Mauritânia;Produtos das indústr..;176602;2020
Mauritânia;Produtos das indútri..;83525705;2020
Mauritânia;Produtos do reino ve..;35232;2020
Mauritânia;Produtos minerais;507950;2020
Mayotte;Animais vivos e prod..;5109487;2020
Mayotte;Mercadorias e produt..;14075;2020
Mayotte;Pastas de madeira ou..;51365;2020
Mayotte;Produtos das indútri..;14851;2020
México;Animais vivos e prod..;11885380;2020
México;Calçado, chapéus e a..;9372021;2020
México;Gorduras e óleos ani..;6204637;2020
México;Instrumentos e apare..;26227294;2020
México;Madeira, carvão vege..;180984195;2020
México;Máquinas e aparelhos..;934042704;2020
México;Material de transpor..;710695175;2020
México;Matérias têxteis e s..;31381870;2020
México;Mercadorias e produt..;14327193;2020
México;Metais comuns e suas..;331797869;2020
México;Objetos de arte, de ..;188361;2020
México;Obras de pedra, gess..;68783117;2020
México;Pastas de madeira ou..;93749025;2020
México;Peles, couros, peles..;36152005;2020
México;Pérolas naturais ou ..;1321302;2020
México;Plásticos e suas obr..;187216405;2020
México;Produtos das indústr..;322412079;2020
México;Produtos das indútri..;51360156;2020
México;Produtos do reino ve..;639288467;2020
México;Produtos minerais;171992313;2020
Mianmar;Animais vivos e prod..;9789157;2020
Mianmar;Calçado, chapéus e a..;2075533;2020
Mianmar;Gorduras e óleos ani..;56961;2020
Mianmar;Instrumentos e apare..;19633;2020
Mianmar;Máquinas e aparelhos..;220108;2020
Mianmar;Material de transpor..;181247;2020
Mianmar;Matérias têxteis e s..;8433;2020
Mianmar;Mercadorias e produt..;6245;2020
Mianmar;Metais comuns e suas..;1540182;2020
Mianmar;Obras de pedra, gess..;816;2020
Mianmar;Pastas de madeira ou..;565482;2020
Mianmar;Peles, couros, peles..;12010;2020
Mianmar;Plásticos e suas obr..;1493537;2020
Mianmar;Produtos das indústr..;260923;2020
Mianmar;Produtos das indútri..;23712321;2020
Mianmar;Produtos do reino ve..;267131;2020
Mianmar;Produtos minerais;21068;2020
Micronésia;Pérolas naturais ou ..;60;2020
Micronésia;Produtos das indútri..;67075;2020
Moçambique;Animais vivos e prod..;4306143;2020
Moçambique;"Armas e munições; su..";28011;2020
Moçambique;Calçado, chapéus e a..;1529332;2020
Moçambique;Gorduras e óleos ani..;4812231;2020
Moçambique;Instrumentos e apare..;401943;2020
Moçambique;Madeira, carvão vege..;190626;2020
Moçambique;Máquinas e aparelhos..;2999197;2020
Moçambique;Material de transpor..;1048004;2020
Moçambique;Matérias têxteis e s..;796662;2020
Moçambique;Mercadorias e produt..;1604299;2020
Moçambique;Metais comuns e suas..;765114;2020
Moçambique;Obras de pedra, gess..;1249079;2020
Moçambique;Pastas de madeira ou..;671561;2020
Moçambique;Peles, couros, peles..;10005;2020
Moçambique;Plásticos e suas obr..;1446126;2020
Moçambique;Produtos das indústr..;3726449;2020
Moçambique;Produtos das indútri..;2640436;2020
Moçambique;Produtos do reino ve..;190634;2020
Moçambique;Produtos minerais;5090681;2020
Moldávia;Animais vivos e prod..;5193069;2020
Moldávia;Calçado, chapéus e a..;351;2020
Moldávia;Instrumentos e apare..;19089;2020
Moldávia;Máquinas e aparelhos..;182502;2020
Moldávia;Material de transpor..;4964;2020
Moldávia;Matérias têxteis e s..;3915;2020
Moldávia;Mercadorias e produt..;86;2020
Moldávia;Metais comuns e suas..;89233;2020
Moldávia;Obras de pedra, gess..;21327;2020
Moldávia;Pastas de madeira ou..;2;2020
Moldávia;Peles, couros, peles..;116;2020
Moldávia;Pérolas naturais ou ..;1187;2020
Moldávia;Plásticos e suas obr..;8443;2020
Moldávia;Produtos das indústr..;75672;2020
Moldávia;Produtos das indútri..;1057203;2020
Moldávia;Produtos do reino ve..;216337;2020
Mônaco;Animais vivos e prod..;12382;2020
Mônaco;Gorduras e óleos ani..;710;2020
Mônaco;Madeira, carvão vege..;7288;2020
Mônaco;Máquinas e aparelhos..;221;2020
Mônaco;Matérias têxteis e s..;6368;2020
Mônaco;Mercadorias e produt..;11979;2020
Mônaco;Metais comuns e suas..;75;2020
Mônaco;Objetos de arte, de ..;15000;2020
Mônaco;Obras de pedra, gess..;1026;2020
Mônaco;Pastas de madeira ou..;2938;2020
Mônaco;Peles, couros, peles..;1307;2020
Mônaco;Plásticos e suas obr..;5;2020
Mônaco;Produtos das indústr..;1358;2020
Mônaco;Produtos das indútri..;7102;2020
Mônaco;Produtos do reino ve..;6580;2020
Mônaco;Produtos minerais;75;2020
Mongólia;Animais vivos e prod..;145889;2020
Mongólia;Calçado, chapéus e a..;15241;2020
Mongólia;Instrumentos e apare..;13284;2020
Mongólia;Máquinas e aparelhos..;3707;2020
Mongólia;Matérias têxteis e s..;1072;2020
Mongólia;Mercadorias e produt..;221;2020
Mongólia;Metais comuns e suas..;35288;2020
Mongólia;Obras de pedra, gess..;24642;2020
Mongólia;Peles, couros, peles..;441;2020
